staging_mode,batch_size,context_length,decode_step,decode_position,layer_id,layer_type,elapsed_ms
none,8,2048,29,2081,44,mamba,0.7096319794654846
none,8,2048,29,2081,45,mlp,0.37887999415397644
none,8,2048,29,2081,46,mamba,0.6922240257263184
none,8,2048,29,2081,47,mlp,0.3840000033378601
none,8,2048,29,2081,48,mamba,0.6891520023345947
none,8,2048,29,2081,49,mlp,0.3850240111351013
none,8,2048,29,2081,50,mamba,0.7014399766921997
none,8,2048,29,2081,51,mlp,0.37990400195121765
none,8,2048,30,2082,0,mamba,0.8350399732589722
none,8,2048,30,2082,1,mlp,0.3850240111351013
none,8,2048,30,2082,2,mamba,0.7608320116996765
none,8,2048,30,2082,3,mlp,0.3819519877433777
none,8,2048,30,2082,4,mamba,0.7004160284996033
none,8,2048,30,2082,5,mlp,0.37887999415397644
none,8,2048,30,2082,6,mamba,0.7229440212249756
none,8,2048,30,2082,7,attention,1.7100800275802612
none,8,2048,30,2082,8,mlp,0.28467199206352234
none,8,2048,30,2082,9,mamba,0.711679995059967
none,8,2048,30,2082,10,mlp,0.3840000033378601
none,8,2048,30,2082,11,mamba,0.707584023475647
none,8,2048,30,2082,12,mlp,0.3850240111351013
none,8,2048,30,2082,13,mamba,0.7127040028572083
none,8,2048,30,2082,14,mlp,0.38092800974845886
none,8,2048,30,2082,15,mamba,0.7024639844894409
none,8,2048,30,2082,16,mlp,0.37990400195121765
none,8,2048,30,2082,17,mamba,0.6983680129051208
none,8,2048,30,2082,18,attention,1.7008639574050903
none,8,2048,30,2082,19,mlp,0.28569599986076355
none,8,2048,30,2082,20,mamba,0.7137280106544495
none,8,2048,30,2082,21,mlp,0.38092800974845886
none,8,2048,30,2082,22,mamba,0.7055360078811646
none,8,2048,30,2082,23,mlp,0.3829759955406189
none,8,2048,30,2082,24,mamba,0.7239680290222168
none,8,2048,30,2082,25,mlp,0.37990400195121765
none,8,2048,30,2082,26,mamba,0.6993920207023621
none,8,2048,30,2082,27,mlp,0.38092800974845886
none,8,2048,30,2082,28,mamba,0.6891520023345947
none,8,2048,30,2082,29,attention,1.6977920532226562
none,8,2048,30,2082,30,mlp,0.28467199206352234
none,8,2048,30,2082,31,mamba,0.711679995059967
none,8,2048,30,2082,32,mlp,0.37990400195121765
none,8,2048,30,2082,33,mamba,0.7024639844894409
none,8,2048,30,2082,34,mlp,0.37887999415397644
none,8,2048,30,2082,35,mamba,0.6860799789428711
none,8,2048,30,2082,36,mlp,0.3768320083618164
none,8,2048,30,2082,37,mamba,0.6973440051078796
none,8,2048,30,2082,38,mlp,0.3891200125217438
none,8,2048,30,2082,39,mamba,0.7065600156784058
none,8,2048,30,2082,40,attention,1.7070080041885376
none,8,2048,30,2082,41,mlp,0.2836480140686035
none,8,2048,30,2082,42,mamba,0.7024639844894409
none,8,2048,30,2082,43,mlp,0.37990400195121765
none,8,2048,30,2082,44,mamba,0.7065600156784058
none,8,2048,30,2082,45,mlp,0.38092800974845886
none,8,2048,30,2082,46,mamba,0.7024639844894409
none,8,2048,30,2082,47,mlp,0.38604798913002014
none,8,2048,30,2082,48,mamba,0.6891520023345947
none,8,2048,30,2082,49,mlp,0.37887999415397644
none,8,2048,30,2082,50,mamba,0.6891520023345947
none,8,2048,30,2082,51,mlp,0.38092800974845886
none,8,2048,31,2083,0,mamba,0.833952009677887
none,8,2048,31,2083,1,mlp,0.3829759955406189
none,8,2048,31,2083,2,mamba,0.7065600156784058
none,8,2048,31,2083,3,mlp,0.38092800974845886
none,8,2048,31,2083,4,mamba,0.7034879922866821
none,8,2048,31,2083,5,mlp,0.37785598635673523
none,8,2048,31,2083,6,mamba,0.707584023475647
none,8,2048,31,2083,7,attention,1.7049599885940552
none,8,2048,31,2083,8,mlp,0.28467199206352234
none,8,2048,31,2083,9,mamba,0.7178239822387695
none,8,2048,31,2083,10,mlp,0.37990400195121765
none,8,2048,31,2083,11,mamba,0.7065600156784058
none,8,2048,31,2083,12,mlp,0.3850240111351013
none,8,2048,31,2083,13,mamba,0.7229440212249756
none,8,2048,31,2083,14,mlp,0.37785598635673523
none,8,2048,31,2083,15,mamba,0.7014399766921997
none,8,2048,31,2083,16,mlp,0.38092800974845886
none,8,2048,31,2083,17,mamba,0.6952959895133972
none,8,2048,31,2083,18,attention,1.7100800275802612
none,8,2048,31,2083,19,mlp,0.28569599986076355
none,8,2048,31,2083,20,mamba,0.7280640006065369
none,8,2048,31,2083,21,mlp,0.37990400195121765
none,8,2048,31,2083,22,mamba,0.7137280106544495
none,8,2048,31,2083,23,mlp,0.3768320083618164
none,8,2048,31,2083,24,mamba,0.6912000179290771
none,8,2048,31,2083,25,mlp,0.37990400195121765
none,8,2048,31,2083,26,mamba,0.6963199973106384
none,8,2048,31,2083,27,mlp,0.38604798913002014
none,8,2048,31,2083,28,mamba,0.6973440051078796
none,8,2048,31,2083,29,attention,1.6998399496078491
none,8,2048,31,2083,30,mlp,0.28569599986076355
none,8,2048,31,2083,31,mamba,0.6983680129051208
none,8,2048,31,2083,32,mlp,0.37785598635673523
none,8,2048,31,2083,33,mamba,0.7137280106544495
none,8,2048,31,2083,34,mlp,0.37887999415397644
none,8,2048,31,2083,35,mamba,0.7014399766921997
none,8,2048,31,2083,36,mlp,0.3758080005645752
none,8,2048,31,2083,37,mamba,0.6993920207023621
none,8,2048,31,2083,38,mlp,0.3840000033378601
none,8,2048,31,2083,39,mamba,0.7485439777374268
none,8,2048,31,2083,40,attention,1.7100800275802612
none,8,2048,31,2083,41,mlp,0.28467199206352234
none,8,2048,31,2083,42,mamba,0.7270399928092957
none,8,2048,31,2083,43,mlp,0.38809600472450256
none,8,2048,31,2083,44,mamba,0.7034879922866821
none,8,2048,31,2083,45,mlp,0.38809600472450256
none,8,2048,31,2083,46,mamba,0.6973440051078796
none,8,2048,31,2083,47,mlp,0.38604798913002014
none,8,2048,31,2083,48,mamba,0.6871039867401123
none,8,2048,31,2083,49,mlp,0.37887999415397644
none,8,2048,31,2083,50,mamba,0.6891520023345947
none,8,2048,31,2083,51,mlp,0.3850240111351013
dequant,8,2048,0,2052,0,mamba,0.9852160215377808
dequant,8,2048,0,2052,1,mlp,0.40140798687934875
dequant,8,2048,0,2052,2,mamba,0.7321599721908569
dequant,8,2048,0,2052,3,mlp,0.39423999190330505
dequant,8,2048,0,2052,4,mamba,0.7188479900360107
dequant,8,2048,0,2052,5,mlp,0.38809600472450256
dequant,8,2048,0,2052,6,mamba,0.7106559872627258
dequant,8,2048,0,2052,7,attention,1.7530879974365234
dequant,8,2048,0,2052,8,mlp,0.6860799789428711
dequant,8,2048,0,2052,9,mamba,0.7239680290222168
dequant,8,2048,0,2052,10,mlp,0.38604798913002014
dequant,8,2048,0,2052,11,mamba,0.7321599721908569
dequant,8,2048,0,2052,12,mlp,0.38707199692726135
dequant,8,2048,0,2052,13,mamba,0.7106559872627258
dequant,8,2048,0,2052,14,mlp,0.3840000033378601
dequant,8,2048,0,2052,15,mamba,0.7065600156784058
dequant,8,2048,0,2052,16,mlp,0.3829759955406189
dequant,8,2048,0,2052,17,mamba,0.711679995059967
dequant,8,2048,0,2052,18,attention,1.7295360565185547
dequant,8,2048,0,2052,19,mlp,0.6901760101318359
dequant,8,2048,0,2052,20,mamba,0.7147520184516907
dequant,8,2048,0,2052,21,mlp,0.38707199692726135
dequant,8,2048,0,2052,22,mamba,0.7147520184516907
dequant,8,2048,0,2052,23,mlp,0.3891200125217438
dequant,8,2048,0,2052,24,mamba,0.719871997833252
dequant,8,2048,0,2052,25,mlp,0.38604798913002014
dequant,8,2048,0,2052,26,mamba,0.7096319794654846
dequant,8,2048,0,2052,27,mlp,0.3829759955406189
dequant,8,2048,0,2052,28,mamba,0.7055360078811646
dequant,8,2048,0,2052,29,attention,1.7326079607009888
dequant,8,2048,0,2052,30,mlp,0.6871039867401123
dequant,8,2048,0,2052,31,mamba,0.7167999744415283
dequant,8,2048,0,2052,32,mlp,0.3850240111351013
dequant,8,2048,0,2052,33,mamba,0.707584023475647
dequant,8,2048,0,2052,34,mlp,0.3891200125217438
dequant,8,2048,0,2052,35,mamba,0.7229440212249756
dequant,8,2048,0,2052,36,mlp,0.3911679983139038
dequant,8,2048,0,2052,37,mamba,0.7147520184516907
dequant,8,2048,0,2052,38,mlp,0.37990400195121765
dequant,8,2048,0,2052,39,mamba,0.7137280106544495
dequant,8,2048,0,2052,40,attention,1.7059839963912964
dequant,8,2048,0,2052,41,mlp,0.2836480140686035
dequant,8,2048,0,2052,42,mamba,0.9093120098114014
dequant,8,2048,0,2052,43,mlp,0.3850240111351013
dequant,8,2048,0,2052,44,mamba,0.7147520184516907
dequant,8,2048,0,2052,45,mlp,0.3819519877433777
dequant,8,2048,0,2052,46,mamba,0.7045120000839233
dequant,8,2048,0,2052,47,mlp,0.3840000033378601
dequant,8,2048,0,2052,48,mamba,0.707584023475647
dequant,8,2048,0,2052,49,mlp,0.38604798913002014
dequant,8,2048,0,2052,50,mamba,0.7065600156784058
dequant,8,2048,0,2052,51,mlp,0.3850240111351013
dequant,8,2048,1,2053,0,mamba,0.8698239922523499
dequant,8,2048,1,2053,1,mlp,0.39423999190330505
dequant,8,2048,1,2053,2,mamba,0.7383040189743042
dequant,8,2048,1,2053,3,mlp,0.38809600472450256
dequant,8,2048,1,2053,4,mamba,0.719871997833252
dequant,8,2048,1,2053,5,mlp,0.3829759955406189
dequant,8,2048,1,2053,6,mamba,0.7065600156784058
dequant,8,2048,1,2053,7,attention,1.7182719707489014
dequant,8,2048,1,2053,8,mlp,0.6789119839668274
dequant,8,2048,1,2053,9,mamba,0.711679995059967
dequant,8,2048,1,2053,10,mlp,0.38604798913002014
dequant,8,2048,1,2053,11,mamba,0.7086079716682434
dequant,8,2048,1,2053,12,mlp,0.392192006111145
dequant,8,2048,1,2053,13,mamba,0.7137280106544495
dequant,8,2048,1,2053,14,mlp,0.3891200125217438
dequant,8,2048,1,2053,15,mamba,0.7106559872627258
dequant,8,2048,1,2053,16,mlp,0.3819519877433777
dequant,8,2048,1,2053,17,mamba,0.7014399766921997
dequant,8,2048,1,2053,18,attention,1.716223955154419
dequant,8,2048,1,2053,19,mlp,0.681984007358551
dequant,8,2048,1,2053,20,mamba,0.7208960056304932
dequant,8,2048,1,2053,21,mlp,0.38604798913002014
dequant,8,2048,1,2053,22,mamba,0.7045120000839233
dequant,8,2048,1,2053,23,mlp,0.3840000033378601
dequant,8,2048,1,2053,24,mamba,0.7045120000839233
dequant,8,2048,1,2053,25,mlp,0.392192006111145
dequant,8,2048,1,2053,26,mamba,0.707584023475647
dequant,8,2048,1,2053,27,mlp,0.3829759955406189
dequant,8,2048,1,2053,28,mamba,0.6901760101318359
dequant,8,2048,1,2053,29,attention,1.6947200298309326
dequant,8,2048,1,2053,30,mlp,0.681984007358551
dequant,8,2048,1,2053,31,mamba,0.7321599721908569
dequant,8,2048,1,2053,32,mlp,0.38809600472450256
dequant,8,2048,1,2053,33,mamba,0.7239680290222168
dequant,8,2048,1,2053,34,mlp,0.38809600472450256
dequant,8,2048,1,2053,35,mamba,0.707584023475647
dequant,8,2048,1,2053,36,mlp,0.3829759955406189
dequant,8,2048,1,2053,37,mamba,0.7157760262489319
dequant,8,2048,1,2053,38,mlp,0.392192006111145
dequant,8,2048,1,2053,39,mamba,0.7208960056304932
dequant,8,2048,1,2053,40,attention,1.70905601978302
dequant,8,2048,1,2053,41,mlp,0.2836480140686035
dequant,8,2048,1,2053,42,mamba,0.7239680290222168
dequant,8,2048,1,2053,43,mlp,0.3850240111351013
dequant,8,2048,1,2053,44,mamba,0.7065600156784058
dequant,8,2048,1,2053,45,mlp,0.38707199692726135
dequant,8,2048,1,2053,46,mamba,0.6993920207023621
dequant,8,2048,1,2053,47,mlp,0.3819519877433777
dequant,8,2048,1,2053,48,mamba,0.6881279945373535
dequant,8,2048,1,2053,49,mlp,0.37887999415397644
dequant,8,2048,1,2053,50,mamba,0.6860799789428711
dequant,8,2048,1,2053,51,mlp,0.37990400195121765
dequant,8,2048,2,2054,0,mamba,0.868287980556488
dequant,8,2048,2,2054,1,mlp,0.3901439905166626
dequant,8,2048,2,2054,2,mamba,0.8017920255661011
dequant,8,2048,2,2054,3,mlp,0.3911679983139038
dequant,8,2048,2,2054,4,mamba,0.7331839799880981
dequant,8,2048,2,2054,5,mlp,0.3840000033378601
dequant,8,2048,2,2054,6,mamba,0.7024639844894409
dequant,8,2048,2,2054,7,attention,1.7151999473571777
dequant,8,2048,2,2054,8,mlp,0.6809599995613098
dequant,8,2048,2,2054,9,mamba,0.7147520184516907
dequant,8,2048,2,2054,10,mlp,0.3850240111351013
dequant,8,2048,2,2054,11,mamba,0.7045120000839233
dequant,8,2048,2,2054,12,mlp,0.392192006111145
dequant,8,2048,2,2054,13,mamba,0.6952959895133972
dequant,8,2048,2,2054,14,mlp,0.37990400195121765
dequant,8,2048,2,2054,15,mamba,0.7096319794654846
dequant,8,2048,2,2054,16,mlp,0.3829759955406189
dequant,8,2048,2,2054,17,mamba,0.7127040028572083
dequant,8,2048,2,2054,18,attention,1.6875519752502441
dequant,8,2048,2,2054,19,mlp,0.6830080151557922
dequant,8,2048,2,2054,20,mamba,0.7270399928092957
dequant,8,2048,2,2054,21,mlp,0.38809600472450256
dequant,8,2048,2,2054,22,mamba,0.707584023475647
dequant,8,2048,2,2054,23,mlp,0.3840000033378601
dequant,8,2048,2,2054,24,mamba,0.6932479739189148
dequant,8,2048,2,2054,25,mlp,0.3829759955406189
dequant,8,2048,2,2054,26,mamba,0.694271981716156
dequant,8,2048,2,2054,27,mlp,0.3850240111351013
dequant,8,2048,2,2054,28,mamba,0.7096319794654846
dequant,8,2048,2,2054,29,attention,1.7151999473571777
dequant,8,2048,2,2054,30,mlp,0.6830080151557922
dequant,8,2048,2,2054,31,mamba,0.7045120000839233
dequant,8,2048,2,2054,32,mlp,0.38092800974845886
dequant,8,2048,2,2054,33,mamba,0.7321599721908569
dequant,8,2048,2,2054,34,mlp,0.3840000033378601
dequant,8,2048,2,2054,35,mamba,0.7147520184516907
dequant,8,2048,2,2054,36,mlp,0.38092800974845886
dequant,8,2048,2,2054,37,mamba,0.7137280106544495
dequant,8,2048,2,2054,38,mlp,0.38809600472450256
dequant,8,2048,2,2054,39,mamba,0.7157760262489319
dequant,8,2048,2,2054,40,attention,1.7121280431747437
dequant,8,2048,2,2054,41,mlp,0.28467199206352234
dequant,8,2048,2,2054,42,mamba,0.7290880084037781
dequant,8,2048,2,2054,43,mlp,0.38604798913002014
dequant,8,2048,2,2054,44,mamba,0.707584023475647
dequant,8,2048,2,2054,45,mlp,0.38092800974845886
dequant,8,2048,2,2054,46,mamba,0.6963199973106384
dequant,8,2048,2,2054,47,mlp,0.38092800974845886
dequant,8,2048,2,2054,48,mamba,0.7127040028572083
dequant,8,2048,2,2054,49,mlp,0.38604798913002014
dequant,8,2048,2,2054,50,mamba,0.6922240257263184
dequant,8,2048,2,2054,51,mlp,0.3840000033378601
dequant,8,2048,3,2055,0,mamba,0.8770560026168823
dequant,8,2048,3,2055,1,mlp,0.3911679983139038
dequant,8,2048,3,2055,2,mamba,0.7403519749641418
dequant,8,2048,3,2055,3,mlp,0.3840000033378601
dequant,8,2048,3,2055,4,mamba,0.7208960056304932
dequant,8,2048,3,2055,5,mlp,0.38092800974845886
dequant,8,2048,3,2055,6,mamba,0.6983680129051208
dequant,8,2048,3,2055,7,attention,1.7192959785461426
dequant,8,2048,3,2055,8,mlp,0.681984007358551
dequant,8,2048,3,2055,9,mamba,0.7229440212249756
dequant,8,2048,3,2055,10,mlp,0.38604798913002014
dequant,8,2048,3,2055,11,mamba,0.7147520184516907
dequant,8,2048,3,2055,12,mlp,0.3911679983139038
dequant,8,2048,3,2055,13,mamba,0.7178239822387695
dequant,8,2048,3,2055,14,mlp,0.392192006111145
dequant,8,2048,3,2055,15,mamba,0.7055360078811646
dequant,8,2048,3,2055,16,mlp,0.38092800974845886
dequant,8,2048,3,2055,17,mamba,0.7034879922866821
dequant,8,2048,3,2055,18,attention,1.7049599885940552
dequant,8,2048,3,2055,19,mlp,0.6860799789428711
dequant,8,2048,3,2055,20,mamba,0.779263973236084
dequant,8,2048,3,2055,21,mlp,0.3840000033378601
dequant,8,2048,3,2055,22,mamba,0.7024639844894409
dequant,8,2048,3,2055,23,mlp,0.3819519877433777
dequant,8,2048,3,2055,24,mamba,0.7065600156784058
dequant,8,2048,3,2055,25,mlp,0.38809600472450256
dequant,8,2048,3,2055,26,mamba,0.6993920207023621
dequant,8,2048,3,2055,27,mlp,0.38092800974845886
dequant,8,2048,3,2055,28,mamba,0.6973440051078796
dequant,8,2048,3,2055,29,attention,1.7111040353775024
dequant,8,2048,3,2055,30,mlp,0.6840320229530334
dequant,8,2048,3,2055,31,mamba,0.7229440212249756
dequant,8,2048,3,2055,32,mlp,0.38604798913002014
dequant,8,2048,3,2055,33,mamba,0.7127040028572083
dequant,8,2048,3,2055,34,mlp,0.38092800974845886
dequant,8,2048,3,2055,35,mamba,0.7034879922866821
dequant,8,2048,3,2055,36,mlp,0.38809600472450256
dequant,8,2048,3,2055,37,mamba,0.7188479900360107
dequant,8,2048,3,2055,38,mlp,0.3829759955406189
dequant,8,2048,3,2055,39,mamba,0.7137280106544495
dequant,8,2048,3,2055,40,attention,1.6977920532226562
dequant,8,2048,3,2055,41,mlp,0.2836480140686035
dequant,8,2048,3,2055,42,mamba,0.7229440212249756
dequant,8,2048,3,2055,43,mlp,0.3840000033378601
dequant,8,2048,3,2055,44,mamba,0.7096319794654846
dequant,8,2048,3,2055,45,mlp,0.38092800974845886
dequant,8,2048,3,2055,46,mamba,0.6993920207023621
dequant,8,2048,3,2055,47,mlp,0.3768320083618164
dequant,8,2048,3,2055,48,mamba,0.7096319794654846
dequant,8,2048,3,2055,49,mlp,0.3850240111351013
dequant,8,2048,3,2055,50,mamba,0.6963199973106384
dequant,8,2048,3,2055,51,mlp,0.38092800974845886
dequant,8,2048,4,2056,0,mamba,0.8800960183143616
dequant,8,2048,4,2056,1,mlp,0.39321601390838623
dequant,8,2048,4,2056,2,mamba,0.7280640006065369
dequant,8,2048,4,2056,3,mlp,0.38604798913002014
dequant,8,2048,4,2056,4,mamba,0.7178239822387695
dequant,8,2048,4,2056,5,mlp,0.3829759955406189
dequant,8,2048,4,2056,6,mamba,0.6983680129051208
dequant,8,2048,4,2056,7,attention,1.6977920532226562
dequant,8,2048,4,2056,8,mlp,0.681984007358551
dequant,8,2048,4,2056,9,mamba,0.7167999744415283
dequant,8,2048,4,2056,10,mlp,0.38092800974845886
dequant,8,2048,4,2056,11,mamba,0.6973440051078796
dequant,8,2048,4,2056,12,mlp,0.38707199692726135
dequant,8,2048,4,2056,13,mamba,0.6922240257263184
dequant,8,2048,4,2056,14,mlp,0.38604798913002014
dequant,8,2048,4,2056,15,mamba,0.6973440051078796
dequant,8,2048,4,2056,16,mlp,0.38707199692726135
dequant,8,2048,4,2056,17,mamba,0.7086079716682434
dequant,8,2048,4,2056,18,attention,1.696768045425415
dequant,8,2048,4,2056,19,mlp,0.6840320229530334
dequant,8,2048,4,2056,20,mamba,0.7208960056304932
dequant,8,2048,4,2056,21,mlp,0.38707199692726135
dequant,8,2048,4,2056,22,mamba,0.7106559872627258
dequant,8,2048,4,2056,23,mlp,0.38092800974845886
dequant,8,2048,4,2056,24,mamba,0.6932479739189148
dequant,8,2048,4,2056,25,mlp,0.38092800974845886
dequant,8,2048,4,2056,26,mamba,0.6973440051078796
dequant,8,2048,4,2056,27,mlp,0.38604798913002014
dequant,8,2048,4,2056,28,mamba,0.7034879922866821
dequant,8,2048,4,2056,29,attention,1.6936960220336914
dequant,8,2048,4,2056,30,mlp,0.681984007358551
dequant,8,2048,4,2056,31,mamba,0.7167999744415283
dequant,8,2048,4,2056,32,mlp,0.3962880074977875
dequant,8,2048,4,2056,33,mamba,0.7055360078811646
dequant,8,2048,4,2056,34,mlp,0.38707199692726135
dequant,8,2048,4,2056,35,mamba,0.6993920207023621
dequant,8,2048,4,2056,36,mlp,0.38092800974845886
dequant,8,2048,4,2056,37,mamba,0.6963199973106384
dequant,8,2048,4,2056,38,mlp,0.38092800974845886
dequant,8,2048,4,2056,39,mamba,0.7680000066757202
dequant,8,2048,4,2056,40,attention,1.6957440376281738
dequant,8,2048,4,2056,41,mlp,0.28467199206352234
dequant,8,2048,4,2056,42,mamba,0.7208960056304932
dequant,8,2048,4,2056,43,mlp,0.3829759955406189
dequant,8,2048,4,2056,44,mamba,0.7157760262489319
dequant,8,2048,4,2056,45,mlp,0.3850240111351013
dequant,8,2048,4,2056,46,mamba,0.7024639844894409
dequant,8,2048,4,2056,47,mlp,0.38092800974845886
dequant,8,2048,4,2056,48,mamba,0.7034879922866821
dequant,8,2048,4,2056,49,mlp,0.3840000033378601
dequant,8,2048,4,2056,50,mamba,0.7045120000839233
dequant,8,2048,4,2056,51,mlp,0.38092800974845886
dequant,8,2048,5,2057,0,mamba,0.8659840226173401
dequant,8,2048,5,2057,1,mlp,0.39423999190330505
dequant,8,2048,5,2057,2,mamba,0.7208960056304932
dequant,8,2048,5,2057,3,mlp,0.3829759955406189
dequant,8,2048,5,2057,4,mamba,0.7157760262489319
dequant,8,2048,5,2057,5,mlp,0.3829759955406189
dequant,8,2048,5,2057,6,mamba,0.6993920207023621
dequant,8,2048,5,2057,7,attention,1.6936960220336914
dequant,8,2048,5,2057,8,mlp,0.6830080151557922
dequant,8,2048,5,2057,9,mamba,0.7167999744415283
dequant,8,2048,5,2057,10,mlp,0.3840000033378601
dequant,8,2048,5,2057,11,mamba,0.7024639844894409
dequant,8,2048,5,2057,12,mlp,0.38604798913002014
dequant,8,2048,5,2057,13,mamba,0.7065600156784058
dequant,8,2048,5,2057,14,mlp,0.3850240111351013
dequant,8,2048,5,2057,15,mamba,0.7004160284996033
dequant,8,2048,5,2057,16,mlp,0.38707199692726135
dequant,8,2048,5,2057,17,mamba,0.6973440051078796
dequant,8,2048,5,2057,18,attention,1.7049599885940552
dequant,8,2048,5,2057,19,mlp,0.6830080151557922
dequant,8,2048,5,2057,20,mamba,0.7229440212249756
dequant,8,2048,5,2057,21,mlp,0.38604798913002014
dequant,8,2048,5,2057,22,mamba,0.7024639844894409
dequant,8,2048,5,2057,23,mlp,0.37887999415397644
dequant,8,2048,5,2057,24,mamba,0.7188479900360107
dequant,8,2048,5,2057,25,mlp,0.38809600472450256
dequant,8,2048,5,2057,26,mamba,0.7024639844894409
dequant,8,2048,5,2057,27,mlp,0.3829759955406189
dequant,8,2048,5,2057,28,mamba,0.6922240257263184
dequant,8,2048,5,2057,29,attention,1.7151999473571777
dequant,8,2048,5,2057,30,mlp,0.681984007358551
dequant,8,2048,5,2057,31,mamba,0.7178239822387695
dequant,8,2048,5,2057,32,mlp,0.3829759955406189
dequant,8,2048,5,2057,33,mamba,0.6983680129051208
dequant,8,2048,5,2057,34,mlp,0.38707199692726135
dequant,8,2048,5,2057,35,mamba,0.6932479739189148
dequant,8,2048,5,2057,36,mlp,0.38809600472450256
dequant,8,2048,5,2057,37,mamba,0.7065600156784058
dequant,8,2048,5,2057,38,mlp,0.38604798913002014
dequant,8,2048,5,2057,39,mamba,0.7034879922866821
dequant,8,2048,5,2057,40,attention,1.698815941810608
dequant,8,2048,5,2057,41,mlp,0.28569599986076355
dequant,8,2048,5,2057,42,mamba,0.7137280106544495
dequant,8,2048,5,2057,43,mlp,0.39321601390838623
dequant,8,2048,5,2057,44,mamba,0.7014399766921997
dequant,8,2048,5,2057,45,mlp,0.38092800974845886
dequant,8,2048,5,2057,46,mamba,0.694271981716156
dequant,8,2048,5,2057,47,mlp,0.37887999415397644
dequant,8,2048,5,2057,48,mamba,0.6983680129051208
dequant,8,2048,5,2057,49,mlp,0.3891200125217438
dequant,8,2048,5,2057,50,mamba,0.7208960056304932
dequant,8,2048,5,2057,51,mlp,0.3829759955406189
dequant,8,2048,6,2058,0,mamba,0.9360319972038269
dequant,8,2048,6,2058,1,mlp,0.3993600010871887
dequant,8,2048,6,2058,2,mamba,0.719871997833252
dequant,8,2048,6,2058,3,mlp,0.38707199692726135
dequant,8,2048,6,2058,4,mamba,0.7137280106544495
dequant,8,2048,6,2058,5,mlp,0.3829759955406189
dequant,8,2048,6,2058,6,mamba,0.7096319794654846
dequant,8,2048,6,2058,7,attention,1.7029119729995728
dequant,8,2048,6,2058,8,mlp,0.681984007358551
dequant,8,2048,6,2058,9,mamba,0.7147520184516907
dequant,8,2048,6,2058,10,mlp,0.38092800974845886
dequant,8,2048,6,2058,11,mamba,0.7188479900360107
dequant,8,2048,6,2058,12,mlp,0.3891200125217438
dequant,8,2048,6,2058,13,mamba,0.707584023475647
dequant,8,2048,6,2058,14,mlp,0.38092800974845886
dequant,8,2048,6,2058,15,mamba,0.694271981716156
dequant,8,2048,6,2058,16,mlp,0.3819519877433777
dequant,8,2048,6,2058,17,mamba,0.707584023475647
dequant,8,2048,6,2058,18,attention,1.7121280431747437
dequant,8,2048,6,2058,19,mlp,0.6840320229530334
dequant,8,2048,6,2058,20,mamba,0.7004160284996033
dequant,8,2048,6,2058,21,mlp,0.3850240111351013
dequant,8,2048,6,2058,22,mamba,0.7188479900360107
dequant,8,2048,6,2058,23,mlp,0.38092800974845886
dequant,8,2048,6,2058,24,mamba,0.7055360078811646
dequant,8,2048,6,2058,25,mlp,0.3819519877433777
dequant,8,2048,6,2058,26,mamba,0.7014399766921997
dequant,8,2048,6,2058,27,mlp,0.38092800974845886
dequant,8,2048,6,2058,28,mamba,0.694271981716156
dequant,8,2048,6,2058,29,attention,1.7018879652023315
dequant,8,2048,6,2058,30,mlp,0.6840320229530334
dequant,8,2048,6,2058,31,mamba,0.7147520184516907
dequant,8,2048,6,2058,32,mlp,0.37990400195121765
dequant,8,2048,6,2058,33,mamba,0.6973440051078796
dequant,8,2048,6,2058,34,mlp,0.3840000033378601
dequant,8,2048,6,2058,35,mamba,0.7055360078811646
dequant,8,2048,6,2058,36,mlp,0.39423999190330505
dequant,8,2048,6,2058,37,mamba,0.6932479739189148
dequant,8,2048,6,2058,38,mlp,0.3911679983139038
dequant,8,2048,6,2058,39,mamba,0.6922240257263184
dequant,8,2048,6,2058,40,attention,1.6875519752502441
dequant,8,2048,6,2058,41,mlp,0.2836480140686035
dequant,8,2048,6,2058,42,mamba,0.7106559872627258
dequant,8,2048,6,2058,43,mlp,0.38809600472450256
dequant,8,2048,6,2058,44,mamba,0.6932479739189148
dequant,8,2048,6,2058,45,mlp,0.392192006111145
dequant,8,2048,6,2058,46,mamba,0.6901760101318359
dequant,8,2048,6,2058,47,mlp,0.3829759955406189
dequant,8,2048,6,2058,48,mamba,0.6952959895133972
dequant,8,2048,6,2058,49,mlp,0.37887999415397644
dequant,8,2048,6,2058,50,mamba,0.6932479739189148
dequant,8,2048,6,2058,51,mlp,0.3829759955406189
dequant,8,2048,7,2059,0,mamba,0.857151985168457
dequant,8,2048,7,2059,1,mlp,0.3901439905166626
dequant,8,2048,7,2059,2,mamba,0.7229440212249756
dequant,8,2048,7,2059,3,mlp,0.3891200125217438
dequant,8,2048,7,2059,4,mamba,0.7065600156784058
dequant,8,2048,7,2059,5,mlp,0.39321601390838623
dequant,8,2048,7,2059,6,mamba,0.6993920207023621
dequant,8,2048,7,2059,7,attention,1.7111040353775024
dequant,8,2048,7,2059,8,mlp,0.681984007358551
dequant,8,2048,7,2059,9,mamba,0.7239680290222168
dequant,8,2048,7,2059,10,mlp,0.3840000033378601
dequant,8,2048,7,2059,11,mamba,0.7055360078811646
dequant,8,2048,7,2059,12,mlp,0.3840000033378601
dequant,8,2048,7,2059,13,mamba,0.6983680129051208
dequant,8,2048,7,2059,14,mlp,0.37785598635673523
